College Name,College Code,Merit Marks,Gender,Candidate Type,Category,Home University,HSC Eligibility,Fees Paid,CAP Round,BRANCH
SINHGAD NARHE,6182,63.12,M,TYPE A,OPEN,PUNE,59.33,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,63.03,M,TYPE A,OPEN,SHIVAJI,57.33,109484,INSTITUTE LEVEL,CIVIL
SINHGAD NARHE,6182,61.44,M,TYPE A,OPEN,PUNE,63,109484,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,61.42,M,OMS,OPEN,OHU,72.67,109484,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,61.36,M,TYPE A,OPEN,PUNE,71,109484,INSTITUTE LEVEL,CIVIL
SINHGAD NARHE,6182,60,M,OMS,OPEN,OHU,57.67,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,59.17,M,TYPE A,OPEN,PUNE,66.33,109484,ROUND 2,IT
SINHGAD NARHE,6182,59.15,M,OMS,OPEN,OHU,59.67,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,58.8,M,OMS,OPEN,OHU,56.33,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,57.9,M,OMS,OPEN,OHU,74.33,109484,INSTITUTE LEVEL,IT
SINHGAD NARHE,6182,57.85,M,TYPE A,OPEN,SHIVAJI,55.33,109484,INSTITUTE LEVEL,CIVIL
SINHGAD NARHE,6182,57.15,M,TYPE A,OPEN,PUNE,59.33,109484,ROUND 2,IT
SINHGAD NARHE,6182,56.94,M,TYPE A,OPEN,PUNE,62.33,109484,ROUND 2,IT
SINHGAD NARHE,6182,55.27,F,TYPE A,OPEN,MUMBAI,66.67,109484,ROUND 2,ENTC
SINHGAD NARHE,6182,54.89,M,OMS,OPEN,OHU,63.33,109484,INSTITUTE LEVEL,CIVIL
SINHGAD NARHE,6182,54.64,F,TYPE A,OPEN,SOLAPUR,70.83,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,54,M,TYPE A,OBC,PUNE,45.33,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,53.71,F,TYPE C,OPEN,PUNE,64.33,109484,ROUND 2,COMPUTER
SINHGAD NARHE,6182,53.54,M,TYPE A,OPEN,PUNE,52,109484,INSTITUTE LEVEL,CIVIL
SINHGAD NARHE,6182,51.92,M,TYPE A,OBC,NAGPUR,61.83,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,49.79,F,TYPE A,OPEN,OHU,66,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,48.41,M,TYPE A,OPEN,SHIVAJI,60,109484,ROUND 2,ENTC
SINHGAD NARHE,6182,47.54,F,OMS,OPEN,OHU,61.33,109484,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,47.06,M,TYPE A,OPEN,PUNE,57.17,109484,INSTITUTE LEVEL,CIVIL
SINHGAD NARHE,6182,46.46,M,TYPE C,OPEN,MUMBAI,49.67,109484,ROUND 2,ENTC
SINHGAD NARHE,6182,46.38,F,TYPE A,OPEN,NAGPUR,58,109484,ROUND 2,ENTC
SINHGAD NARHE,6182,45.94,M,TYPE A,OPEN,NAGPUR,54.33,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,45.29,M,TYPE A,OPEN,SHIVAJI,59.33,109484,ROUND 2,ENTC
SINHGAD NARHE,6182,44.4,M,TYPE A,OPEN,SHIVAJI,55.67,109484,ROUND 2,ENTC
SINHGAD NARHE,6182,44.02,M,TYPE A,OPEN,PUNE,54,109484,INSTITUTE LEVEL,CIVIL
SINHGAD NARHE,6182,43.88,M,OMS,OPEN,OHU,64.67,109484,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,43.65,F,TYPE A,OPEN,SRTMU,54.17,109484,ROUND 2,ENTC
SINHGAD NARHE,6182,43.14,M,TYPE A,OBC,PUNE,63.33,109484,INSTITUTE LEVEL,CIVIL
SINHGAD NARHE,6182,41.6,M,TYPE A,OPEN,PUNE,50.33,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,41.34,F,OMS,OPEN,OHU,62,109484,INSTITUTE LEVEL,IT
SINHGAD NARHE,6182,40.67,M,TYPE A,OPEN,SRTMU,54.5,109484,ROUND 2,ENTC
SINHGAD NARHE,6182,40.24,M,TYPE A,OPEN,PUNE,62,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,38.87,M,TYPE A,OPEN,PUNE,59,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,38.71,M,TYPE A,OBC,MUMBAI,48,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,38.66,M,OMS,OPEN,OHU,62,109484,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,37.83,M,OMS,OPEN,OHU,68.33,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,36.93,M,OMS,OPEN,OHU,49.67,109484,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,35.46,M,TYPE A,OBC,PUNE,56.83,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,34.17,M,TYPE A,OPEN,SRTMU,55.33,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,32.26,M,TYPE A,OPEN,PUNE,56.33,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,30.74,M,TYPE A,OPEN,MUMBAI,79.67,109484,ROUND 2,MECHANICAL
SINHGAD NARHE,6182,29.13,M,TYPE A,OBC,PUNE,44.67,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,28.91,M,TYPE A,OPEN,SRTMU,73.17,109484,ROUND 2,MECHANICAL
SINHGAD NARHE,6182,28.54,M,TYPE A,OPEN,SRTMU,57.67,109484,INSTITUTE LEVEL,CIVIL
SINHGAD NARHE,6182,26.61,F,TYPE A,OPEN,PUNE,56.33,109484,INSTITUTE LEVEL,IT
SINHGAD NARHE,6182,26.49,F,TYPE A,OPEN,PUNE,53,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,23.95,M,TYPE A,OBC,NORTH MAHARASHTRA,48.67,109484,INSTITUTE LEVEL,MECHANICAL
SINHGAD NARHE,6182,23.91,M,TYPE A,OPEN,PUNE,79.67,109484,ROUND 2,MECHANICAL
SINHGAD NARHE,6182,23.77,M,TYPE A,OPEN,PUNE,70,109484,ROUND 2,MECHANICAL
SINHGAD NARHE,6182,22.73,M,TYPE A,OPEN,MUMBAI,92.33,109484,ROUND 2,MECHANICAL
SINHGAD NARHE,6182,19.77,M,TYPE A,OPEN,PUNE,81,109484,ROUND 2,MECHANICAL
SINHGAD NARHE,6182,15.55,M,TYPE A,OBC,PUNE,54,109484,INSTITUTE LEVEL,ENTC
SINHGAD NARHE,6182,48.07,F,TYPE A,OPEN,SHIVAJI,56.67,109500,ROUND 2,MECHANICAL
SINHGAD NARHE,6182,49.08,F,TYPE A,OPEN,PUNE,67.67,109848,INSTITUTE LEVEL,IT
SINHGAD NARHE,6182,49.08,F,TYPE A,OPEN,PUNE,67.67,109848,INSTITUTE LEVEL,IT
"SC0E, VADGAON ",6177,87.26,F,TYPE A,OPEN,PUNE,68.33,109880,ROUND 1,MECHANICAL ENGINEERING
SINHGAD NARHE,6182,351372,M,OMS,NA,OHU,74,109984,ROUND 2,IT
SINHGAD NARHE,6182,328557,M,OMS,NA,OHU,70,109984,ROUND 2,CIVIL
SINHGAD NARHE,6182,86.91,M,OMS,OPEN,OHU,84.33,109984,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,72.08,M,OMS,OPEN,OHU,60,109984,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,71.2,M,OMS,OPEN,OHU,67.67,109984,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,56.05,M,OMS,OPEN,OHU,80,109984,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,38.35,M,TYPE A,OPEN,PUNE,74.67,109984,INSTITUTE LEVEL,COMPUTER
SINHGAD NARHE,6182,31.53,M,OMS,NA,OHU,58,109984,ROUND 2,MECHANICAL
SINHGAD NARHE,6182,29.14,M,OMS,NA,OHU,87.67,109984,ROUND 2,MECHANICAL
"MAEER MIT, PUNE",6151,97.38,F,TYPE A,OPEN,PUNE,95.67,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,95.62,F,TYPE A,OPEN,MUMBAI,91.68,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,95.42756345,M,TYPE A,OPEN,MUMBAI,84,112143,COUNSELING ROUND,CIVIL ENGINEERING
"MAEER MIT, PUNE",6151,95.26828433,M,TYPE A,OPEN,PUNE,78.33,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,95.25768131,M,TYPE A,OPEN,PUNE,80,112143,COUNSELING ROUND,MECHANICAL ENGINEERING [SANDWICH]
"MAEER MIT, PUNE",6151,95.1669062,M,TYPE B ,OPEN,NORTH MAHARASHTRA,89.67,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,95.15337081,M,TYPE A,OBC,PUNE,83.83,112143,COUNSELING ROUND,CIVIL ENGINEERING
"MAEER MIT, PUNE",6151,94.79,M,TYPE A,OPEN,MUMBAI,89.67,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,94.78748906,M,TYPE A,OPEN,PUNE,82,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,94.53409256,M,TYPE A,OPEN,MUMBAI,81.83,112143,COUNSELING ROUND,CIVIL ENGINEERING
"MAEER MIT, PUNE",6151,94.42374577,M,TYPE A,OPEN,BAMU,74.33,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,94.35,M,TYPE A,OPEN,MUMBAI,82.33,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,94.31,M,TYPE A,OPEN,PUNE,94,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,94.29360086,M,TYPE A,OPEN,PUNE,89.67,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,94.25955391,M,TYPE B ,OBC,NAGPUR,95.11,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,94.2,M,TYPE A,OPEN,PUNE,84.33,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,94.18609517,M,TYPE A,OPEN,PUNE,82.67,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,94.18324555,M,TYPE A,OPEN,NAGPUR,92,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,94.12,M,TYPE A,OPEN,MUMBAI,86.83,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,94.10040112,M,TYPE A,OPEN,PUNE,95,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,94.00982234,M,TYPE A,OPEN,PUNE,85.17,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,93.91,M,TYPE B ,OPEN,NAGPUR,83.67,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,93.8,M,TYPE B ,OPEN,MUMBAI,94.33,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,93.78,F,TYPE B ,OPEN,NORTH MAHARASHTRA,91.67,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,93.7335883,M,TYPE A,OPEN,NAGPUR,78.83,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,93.72795178,M,TYPE A,OPEN,BAMU,78.83,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,93.69292039,M,TYPE A,OPEN,SHIVAJI,90,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,93.6425044,M,TYPE A,OPEN,MUMBAI,73.33,112143,COUNSELING ROUND,MECHANICAL ENGINEERING
"MAEER MIT, PUNE",6151,93.54522432,M,TYPE A,OPEN,AMRAVATI,92.17,112143,COUNSELING ROUND,CIVIL ENGINEERING
"MAEER MIT, PUNE",6151,93.48,F,TYPE A,OPEN,NAGPUR,83.83,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,93.36,M,TYPE A,OBC,AMRAVATI,84.33,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,93.31,M,TYPE A,OPEN,PUNE,80.17,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,93.3,M,TYPE A,OPEN,NAGPUR,75.83,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.98,F,TYPE A,OPEN,NAGPUR,74.33,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.96,M,TYPE A,OPEN,NAGPUR,76,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.95799757,M,TYPE A,OPEN,NORTH MAHARASHTRA,90.67,112143,COUNSELING ROUND,CIVIL ENGINEERING
"MAEER MIT, PUNE",6151,92.92,M,TYPE A,OPEN,PUNE,88,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.8,M,TYPE A,OPEN,PUNE,85.33,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.72,M,TYPE A,OPEN,MUMBAI,80.33,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.69,M,TYPE A,OPEN,MUMBAI,91,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.57,M,TYPE A,OPEN,PUNE,77.5,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.48,F,TYPE A,OPEN,PUNE,71.33,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.37,F,TYPE A,OPEN,BAMU,78.67,112143,COUNSELING ROUND,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,92.36,M,TYPE A,OPEN,PUNE,83,112143,ROUND-2,INFORMATION TECHNOLOGY
"MAEER MIT, PUNE",6151,92.19,F,TYPE A,OPEN,NAGPUR,87.33,112143,COUNSELING ROUND,INFORMATION TECHNOLOGY
"MAEER MIT, PUNE",6151,92.11002673,M,TYPE A,OPEN,NORTH MAHARASHTRA,83,112143,COUNSELING ROUND,CIVIL ENGINEERING
"MAEER MIT, PUNE",6151,92.04,F,TYPE A,OPEN,NAGPUR,79.5,112143,COUNSELING ROUND,INFORMATION TECHNOLOGY
"MAEER MIT, PUNE",6151,91.01,M,TYPE A,OPEN,PUNE,76.67,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,90.26,F,TYPE A,OPEN,PUNE,76.67,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,90.23,M,TYPE A,OPEN,NAGPUR,71.67,112143,COUNSELING ROUND,INFORMATION TECHNOLOGY
"MAEER MIT, PUNE",6151,90.17,M,TYPE A,OPEN,AMRAVATI,83.33,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,89.89,M,TYPE A,OPEN,PUNE,88,112143,COUNSELING ROUND,INFORMATION TECHNOLOGY
"MAEER MIT, PUNE",6151,89.86,M,TYPE A,OPEN,SHIVAJI,86.33,112143,COUNSELING ROUND,INFORMATION TECHNOLOGY
"MAEER MIT, PUNE",6151,89.85,M,TYPE B ,OPEN,MUMBAI,75.83,112143,COUNSELING ROUND,INFORMATION TECHNOLOGY
"MAEER MIT, PUNE",6151,89.48,M,TYPE A,OPEN,MUMBAI,77.33,112143,COUNSELING ROUND,INFORMATION TECHNOLOGY
"MAEER MIT, PUNE",6151,89.36764684,M,TYPE A,OPEN,SRTMU,78,112143,COUNSELING ROUND,CIVIL ENGINEERING
"MAEER MIT, PUNE",6151,89.2,M,TYPE C,OPEN,PUNE,93.67,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,89.15,M,TYPE B ,OPEN,AMRAVATI,87.22,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,89.14390006,M,TYPE A,OPEN,SRTMU,79.33,112143,COUNSELING ROUND,CIVIL ENGINEERING
"MAEER MIT, PUNE",6151,88.51,M,TYPE A,OPEN,S.R.T.M.U,88.83,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,88.27,M,TYPE A,OPEN,MUMBAI,70.67,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,88.19,M,TYPE A,OPEN,NAGPUR,83.33,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,87.95,M,OMS,OPEN,OHU,85.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,87.81,M,TYPE B ,OBC,NAGPUR,66,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,87.62,F,TYPE A,OPEN,PUNE,92.33,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,87.53,M,TYPE A,OPEN,BAMU,89.33,112143,COUNSELING ROUND,PETROLEUM ENGINEERING
"MAEER MIT, PUNE",6151,87.08,M,TYPE A,OBC,SHIVAJI,71.17,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,87.03,M,TYPE A,OPEN,MUMBAI,85.33,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,86.48,M,TYPE A,OPEN,MUMBAI,86.33,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,86.42,M,TYPE A,OPEN,B.A.M.U,72.67,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,86.34,M,TYPE B ,OPEN,PUNE,74.83,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,86.24,M,TYPE C,SC,NAGPUR,66.17,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,86.03,M,TYPE A,OPEN,NAGPUR,88.5,112143,COUNSELING ROUND,PETROLEUM ENGINEERING
"MAEER MIT, PUNE",6151,86.03,M,TYPE A,OPEN,MUMBAI,88,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,85.68,M,TYPE A,OPEN,SOLAPUR,80.5,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,84.67,M,TYPE A,NT-C,SHIVAJI,74.67,112143,COUNSELING ROUND,PETROLEUM ENGINEERING
"MAEER MIT, PUNE",6151,84.65,M,TYPE A,OPEN,PUNE,73.83,112143,COUNSELING ROUND,PETROLEUM ENGINEERING
"MAEER MIT, PUNE",6151,83.83,M,TYPE B ,OPEN,NAGPUR,83.67,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,83.82,M,TYPE C,OPEN,SHIVAJI,69,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,83.5,M,TYPE A,OPEN,PUNE,81.67,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,83.5,M,TYPE A,OPEN,PUNE,81.67,112143,COUNSELING  ROUND,PETRO CHEMICAL ENGINNEERING
"MAEER MIT, PUNE",6151,83.37,M,TYPE B ,OPEN,NAGPUR,86.67,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,83.17,M,TYPE C,OPEN,NAGPUR,83.67,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,83.16,M,TYPE A,OBC,NAGPUR,64.67,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,83.1,M,TYPE B ,OPEN,MUMBAI,68.5,112143,COUNSELING  ROUND,ELECTRONICS AND TELECOMUNICATION ENGG
"MAEER MIT, PUNE",6151,82.03,M,TYPE A,OPEN,MUMBAI,72.5,112143,COUNSELING  ROUND,PETRO CHEMICAL ENGINNEERING
"MAEER MIT, PUNE",6151,81.35,M,TYPE A,OPEN,MUMBAI,66,112143,COUNSELING ROUND,PETROLEUM ENGINEERING
"MAEER MIT, PUNE",6151,78.42,M,TYPE A,OPEN,MUMBAI,65.67,112143,COUNSELING ROUND,PETROLEUM ENGINEERING
"MAEER MIT, PUNE",6151,78.13,M,TYPE A,OPEN,MUMBAI,72.33,112143,COUNSELING ROUND,PETROLEUM ENGINEERING
"MAEER MIT, PUNE",6151,77.86,M,TYPE A,OPEN,MUMBAI,70.67,112143,COUNSELING ROUND,PETROLEUM ENGINEERING
"MAEER MIT, PUNE",6151,77.56,M,TYPE A,OPEN,PUNE,58.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,77.47,F,OMS,OPEN,OHU,81.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,76.49,M,TYPE A,OPEN,MUMBAI,65.33,112143,COUNSELING ROUND,PETROLEUM ENGINEERING
"MAEER MIT, PUNE",6151,74.55364535,M,TYPE A,OPEN,MUMBAI,83,112143,COUNSELING ROUND,CIVIL ENGINEERING
"MAEER MIT, PUNE",6151,74.42,M,TYPE A,OPEN,PUNE,79.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,74.32,F,OMS,OPEN,OHU,69.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,73.91,M,OMS,OPEN,OHU,63,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,73.6,M,TYPE A,OPEN,PUNE,73.5,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,71.25,M,TYPE A,OPEN,MUMBAI,65.67,112143,COUNSELING ROUND,POLYMER ENGINEERING
"MAEER MIT, PUNE",6151,70.75,M,TYPE A,OPEN,PUNE,65.67,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,67.16,F,TYPE A,OPEN,PUNE,69.67,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,67.11,M,TYPE A,OPEN,PUNE,70.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,66.63,M,OMS,OPEN,OHU,72.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,65.85,M,TYPE A,OPEN,MUMBAI,61,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,65.71,M,TYPE A,OPEN,AMRAVATI,72,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,65.62,M,TYPE A,OPEN,PUNE,81.67,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,61.77,M,TYPE A,OPEN,PUNE,65.67,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,61.63,M,OMS,OPEN,OHU,56.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,60.45,M,TYPE A,OPEN,PUNE,59,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,37.34,M,TYPE A,OPEN,PUNE,52.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,27.4,M,TYPE A,OPEN,PUNE,53.33,112143,INSTITUTE LEVEL,COMPUTER ENGINEERING
"MAEER MIT, PUNE",6151,46.77,M,TYPE A,OPEN,NAGPUR,63.67,112150,COUNSELING ROUND,POLYMER ENGINEERING
DY PATIL AKURDI,6272,75.53,M,TYPE A,OBC,PUNE,61.33,112558,ROUND 2,MECHANICAL
"VIT, PUNE",6273,99.304,M,TYPE A,OPEN,PUNE,71.67,113400,INSTITUTE LEVEL,ENTC
"VIT, PUNE",6273,98.51,M,TYPE A,OPEN,BAMU,85.67,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,98.43,M,TYPE A,OPEN,PUNE,92.67,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,98.313,M,TYPE A,OPEN,SHIVAJI,64.5,113400,INSTITUTE LEVEL,ENTC
"VIT, PUNE",6273,98.28,M,TYPE A,OPEN,PUNE,92,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,98.28,F,TYPE A,OPEN,MUMBAI,92,113400,ROUND 1,COMPUTER
"VIT, PUNE",6273,98.26,M,TYPE A,OPEN,PUNE,91.67,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,98.24,M,TYPE A,OPEN,PUNE,89.33,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,98.13,M,TYPE B,OPEN,SRTMU,89.33,113400,ROUND 1,COMPUTER
"VIT, PUNE",6273,98.08,M,TYPE A,OPEN,PUNE,96.17,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,98.03,M,TYPE A,OPEN,NAGPUR,91.5,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,98.01,M,TYPE A,OPEN,PUNE,94.33,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,97.97,M,TYPE A,OPEN,PUNE,88.33,113400,INSTITUTE LEVEL,MECHANICAL
"VIT, PUNE",6273,97.95,M,TYPE A,OPEN,PUNE,89.67,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,97.91,M,TYPE A,OPEN,NAGPUR,87.33,113400,ROUND 1,COMPUTER
"VIT, PUNE",6273,97.88,M,TYPE A,OPEN,NAGPUR,95.33,113400,ROUND 2,COMPUTER
"VIT, PUNE",6273,97.82,M,TYPE A,OPEN,PUNE,93.83,113400,ROUND 1,COMPUTER
"VIT, PUNE",6273,97.82,M,TYPE A,OPEN,PUNE,86.83,113400,ROUND 1,MECHANICAL
"VIT, PUNE",6273,97.82,M,TYPE A,OPEN,NORTH MAHARASHTRA,80.67,113400,ROUND 1,COMPUTER
